Date,Year,Month,Month_Number,Model,Series,Segment,Region,Unit Price (USD),Units Sold,Total Revenue (USD),Cores,Threads,TDP (Watts),Lithography (nm),Total Cores Shipped,Total Threads Shipped,Est Power Shipped (kW)
2026-02-12,2025,May,5,Atom C5320,ATOM,EMBEDDED,EUROPE,150,208.0,,8,8,41,10,1664,1664,8.528
2026-02-13,2025,May,5,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,377.0,35815.0,8,8,26,14,3016,3016,9.802
2026-02-14,2025,May,5,Core i9-12900K,CELERON,DESKTOP,ASIA-PACIFIC,589,449.0,264461.0,16,24,125,10,7184,10776,56.125
2026-02-15,2025,May,5,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,781.0,299904.0,12,20,125,10,9372,15620,97.625
2026-02-16,2025,May,5,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,1150.0,332350.0,10,16,125,10,11500,18400,143.75
2026-02-17,2025,May,5,Core i5-12400,CELERON,DESKTOP,ASIA-PACIFIC,192,1670.0,320640.0,6,12,65,10,10020,20040,108.55
2026-02-18,2025,May,5,Core i3-12100,CELERON,DESKTOP,ASIA-PACIFIC,110,1269.0,139590.0,4,8,60,10,5076,10152,76.14
2026-02-19,2025,May,5,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,760.0,48640.0,2,4,46,10,1520,3040,34.96
2026-02-20,2025,May,5,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,594.0,24948.0,2,2,46,10,1188,1188,27.324
2026-02-21,2025,May,5,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,357.0,42840.0,8,8,50,10,2856,2856,17.85
2026-02-22,2025,May,5,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,301.0,45150.0,8,8,41,10,2408,2408,12.341
2026-02-23,2025,May,5,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,530.0,50350.0,8,8,26,14,4240,4240,13.78
2026-02-24,2025,May,5,Core i9-12900K,CELERON,DESKTOP,LATIN AMERICA,589,200.0,117800.0,16,24,125,10,3200,4800,25.0
2026-02-25,2025,May,5,Core i7-12700K,CORE I7,DESKTOP,LATIN AMERICA,384,416.0,159744.0,12,20,125,10,4992,8320,52.0
2026-02-26,2025,May,5,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,533.0,154037.0,10,16,125,10,5330,8528,66.625
2026-02-27,2025,May,5,Core i5-12400,CORE I5,DESKTOP,LATIN AMERICA,192,796.0,152832.0,6,12,65,10,4776,9552,51.74
2026-02-28,2025,May,5,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,652.0,71720.0,4,8,60,10,2608,5216,39.12
2026-03-01,2025,April,4,Atom C5320,ATOM,EMBEDDED,EUROPE,150,227.0,34050.0,8,8,41,10,1816,1816,9.307
2026-03-02,2025,May,5,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,226.0,,2,2,46,10,452,452,10.396
2026-03-03,2025,May,5,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,175.0,21000.0,8,8,50,10,1400,1400,8.75
2026-03-04,2025,May,5,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,140.0,21000.0,8,8,41,10,1120,1120,5.74
2026-03-05,2025,May,5,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,189.0,17955.0,8,8,26,14,1512,1512,4.914
2026-03-06,2025,June,6,Core i9-12900K,CORE I9,DESKTOP,NORTH AMERICA,589,414.0,243846.0,16,24,125,10,6624,9936,51.75
2026-03-07,2025,June,6,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,671.0,,12,20,125,10,8052,13420,83.875
2026-03-08,2025,June,6,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,958.0,276862.0,10,16,125,10,9580,15328,119.75
2026-03-09,2025,June,6,Core i5-12400,CELERON,DESKTOP,NORTH AMERICA,192,1622.0,311424.0,6,12,65,10,9732,19464,105.43
2026-03-10,2025,June,6,Core i3-12100,CORE I3,DESKTOP,NORTH AMERICA,110,1131.0,124410.0,4,8,60,10,4524,9048,67.86
2026-03-11,2025,June,6,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,690.0,44160.0,2,4,46,10,1380,2760,31.74
2026-03-12,2025,June,6,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,554.0,23268.0,2,2,46,10,1108,1108,25.484
2026-03-12,2025,December,12,Core i5-12600K,CELERON,DESKTOP,LATIN AMERICA,289,653.0,188717.0,10,16,125,10,6530,10448,81.625
2026-03-13,2025,June,6,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,315.0,37800.0,8,8,50,10,2520,2520,15.75
2026-03-14,2025,June,6,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,214.0,32100.0,8,8,41,10,1712,1712,8.774
2026-03-15,2025,June,6,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,412.0,39140.0,8,8,26,14,3296,3296,10.712
2026-03-16,2025,June,6,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,326.0,,16,24,125,10,5216,7824,40.75
2026-03-17,2025,June,6,Core i7-12700K,CORE I7,DESKTOP,EUROPE,384,720.0,276480.0,12,20,125,10,8640,14400,90.0
2026-03-18,2025,June,6,Core i5-12600K,CELERON,DESKTOP,EUROPE,289,873.0,252297.0,10,16,125,10,8730,13968,109.125
2026-03-19,2025,June,6,Core i5-12400,CELERON,DESKTOP,EUROPE,192,1169.0,,6,12,65,10,7014,14028,75.985
2026-03-20,2025,June,6,Core i3-12100,CELERON,DESKTOP,EUROPE,110,1092.0,120120.0,4,8,60,10,4368,8736,65.52
2026-03-21,2025,June,6,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,531.0,33984.0,2,4,46,10,1062,2124,24.426
2026-03-22,2025,June,6,Celeron G6900,CELERON,DESKTOP,EUROPE,42,455.0,19110.0,2,2,46,10,910,910,20.93
2026-03-23,2025,June,6,Atom C5125,ATOM,EMBEDDED,EUROPE,120,231.0,27720.0,8,8,50,10,1848,1848,11.55
2026-03-24,2025,June,6,Atom C5320,ATOM,EMBEDDED,EUROPE,150,226.0,33900.0,8,8,41,10,1808,1808,9.266
2026-03-25,2025,June,6,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,372.0,35340.0,8,8,26,14,2976,2976,9.672
2026-03-26,2025,June,6,Core i9-12900K,CELERON,DESKTOP,ASIA-PACIFIC,589,466.0,274474.0,16,24,125,10,7456,11184,58.25
2026-03-27,2025,June,6,Core i7-12700K,CELERON,DESKTOP,ASIA-PACIFIC,384,780.0,299520.0,12,20,125,10,9360,15600,97.5
2026-03-28,2025,June,6,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,1135.0,328015.0,10,16,125,10,11350,18160,141.875
2026-03-29,2025,June,6,Core i5-12400,CORE I5,DESKTOP,ASIA-PACIFIC,192,1850.0,355200.0,6,12,65,10,11100,22200,120.25
2026-03-30,2025,June,6,Core i3-12100,CELERON,DESKTOP,ASIA-PACIFIC,110,1202.0,132220.0,4,8,60,10,4808,9616,72.12
2026-03-31,2025,June,6,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,772.0,49408.0,2,4,46,10,1544,3088,35.512
2026-04-01,2025,June,6,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,576.0,24192.0,2,2,46,10,1152,1152,26.496
2026-04-02,2025,June,6,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,297.0,35640.0,8,8,50,10,2376,2376,14.85
2026-04-02,2025,May,5,Core i9-12900K,CELERON,DESKTOP,EUROPE,589,336.0,197904.0,16,24,125,10,5376,8064,42.0
2026-04-03,2025,June,6,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,256.0,38400.0,8,8,41,10,2048,2048,10.496
2026-04-04,2025,June,6,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,507.0,48165.0,8,8,26,14,4056,4056,13.182
2026-04-06,2025,June,6,Core i7-12700K,CELERON,DESKTOP,LATIN AMERICA,384,387.0,148608.0,12,20,125,10,4644,7740,48.375
2026-04-08,2025,June,6,Core i5-12400,CORE I5,DESKTOP,LATIN AMERICA,192,783.0,150336.0,6,12,65,10,4698,9396,50.895
2026-04-09,2025,October,10,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,1212.0,350268.0,10,16,125,10,12120,19392,151.5
2026-04-09,2025,June,6,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,544.0,59840.0,4,8,60,10,2176,4352,32.64
2026-04-10,2025,November,11,Core i5-12600K,CORE I5,DESKTOP,EUROPE,289,,349112.0,10,16,125,10,12080,19328,151.0
2026-04-10,2025,June,6,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,350.0,22400.0,2,4,46,10,700,1400,16.1
2026-04-11,2025,June,6,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,287.0,12054.0,2,2,46,10,574,574,13.202
2026-04-12,2025,June,6,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,179.0,21480.0,8,8,50,10,1432,1432,8.95
2026-04-13,2025,June,6,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,,20250.0,8,8,41,10,1080,1080,5.535
2026-04-14,2025,June,6,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,,18620.0,8,8,26,14,1568,1568,5.096
2026-04-15,2025,July,7,Core i9-12900K,CORE I9,DESKTOP,NORTH AMERICA,589,407.0,239723.0,16,24,125,10,6512,9768,50.875
2026-04-16,2025,July,7,Core i7-12700K,CELERON,DESKTOP,NORTH AMERICA,384,,248832.0,12,20,125,10,7776,12960,81.0
2026-04-17,2025,July,7,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,863.0,249407.0,10,16,125,10,8630,13808,107.875
2026-04-18,2025,July,7,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,1431.0,274752.0,6,12,65,10,8586,17172,93.015
2026-04-19,2025,July,7,Core i3-12100,CELERON,DESKTOP,NORTH AMERICA,110,1255.0,138050.0,4,8,60,10,5020,10040,75.3
2026-04-20,2025,July,7,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,681.0,43584.0,2,4,46,10,1362,2724,31.326
2026-04-21,2025,July,7,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,531.0,22302.0,2,2,46,10,1062,1062,24.426
2026-04-22,2025,July,7,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,309.0,37080.0,8,8,50,10,2472,2472,15.45
2026-04-23,2025,July,7,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,234.0,35100.0,8,8,41,10,1872,1872,9.594
2026-04-24,2025,July,7,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,506.0,48070.0,8,8,26,14,4048,4048,13.156
2026-04-25,2025,July,7,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,308.0,181412.0,16,24,125,10,4928,7392,38.5
2026-04-26,2025,July,7,Core i7-12700K,CELERON,DESKTOP,EUROPE,384,620.0,238080.0,12,20,125,10,7440,12400,77.5
2026-04-27,2025,July,7,Core i5-12600K,CORE I5,DESKTOP,EUROPE,289,755.0,218195.0,10,16,125,10,7550,12080,94.375
2026-04-28,2025,July,7,Core i5-12400,CORE I5,DESKTOP,EUROPE,192,1371.0,263232.0,6,12,65,10,8226,16452,89.115
2026-04-29,2025,July,7,Core i3-12100,CORE I3,DESKTOP,EUROPE,110,1111.0,122210.0,4,8,60,10,4444,8888,66.66
2026-04-30,2025,July,7,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,481.0,30784.0,2,4,46,10,962,1924,22.126
2026-05-01,2025,April,4,Core i9-12900K,CORE I9,DESKTOP,ASIA-PACIFIC,589,355.0,209095.0,16,24,125,10,5680,8520,44.375
2026-05-03,2025,July,7,Atom C5320,ATOM,EMBEDDED,EUROPE,150,219.0,,8,8,41,10,1752,1752,8.979
2026-05-04,2025,June,6,Core i9-12900K,CORE I9,DESKTOP,LATIN AMERICA,589,164.0,96596.0,16,24,125,10,2624,3936,20.5
2026-05-04,2025,July,7,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,342.0,32490.0,8,8,26,14,2736,2736,8.892
2026-05-05,2025,July,7,Core i9-12900K,CORE I9,DESKTOP,ASIA-PACIFIC,589,,273296.0,16,24,125,10,7424,11136,58.0
2026-05-06,2025,August,8,Core i7-12700K,CELERON,DESKTOP,EUROPE,384,720.0,276480.0,12,20,125,10,8640,14400,90.0
2026-05-06,2025,July,7,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,733.0,281472.0,12,20,125,10,8796,14660,91.625
2026-05-07,2025,July,7,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,1069.0,308941.0,10,16,125,10,10690,17104,133.625
2026-05-09,2025,July,7,Core i3-12100,CORE I3,DESKTOP,ASIA-PACIFIC,110,1332.0,146520.0,4,8,60,10,5328,10656,79.92
2026-05-10,2025,July,7,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,710.0,45440.0,2,4,46,10,1420,2840,32.66
2026-05-11,2025,July,7,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,529.0,22218.0,2,2,46,10,1058,1058,24.334
2026-05-12,2025,December,12,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,730.0,80300.0,4,8,60,10,2920,5840,43.8
2026-05-13,2025,July,7,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,312.0,46800.0,8,8,41,10,2496,2496,12.792
2026-05-14,2025,July,7,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,464.0,44080.0,8,8,26,14,3712,3712,12.064
2026-05-15,2025,July,7,Core i9-12900K,CELERON,DESKTOP,LATIN AMERICA,589,211.0,124279.0,16,24,125,10,3376,5064,26.375
2026-05-16,2025,July,7,Core i7-12700K,CELERON,DESKTOP,LATIN AMERICA,384,347.0,133248.0,12,20,125,10,4164,6940,43.375
2026-05-17,2025,July,7,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,460.0,132940.0,10,16,125,10,4600,7360,57.5
2026-05-18,2025,July,7,Core i5-12400,CELERON,DESKTOP,LATIN AMERICA,192,649.0,124608.0,6,12,65,10,3894,7788,42.185
2026-05-19,2025,July,7,Core i3-12100,CELERON,DESKTOP,LATIN AMERICA,110,658.0,72380.0,4,8,60,10,2632,5264,39.48
2026-05-20,2025,July,7,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,302.0,19328.0,2,4,46,10,604,1208,13.892
2026-05-21,2025,July,7,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,,11718.0,2,2,46,10,558,558,12.834
2026-05-22,2025,July,7,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,156.0,18720.0,8,8,50,10,1248,1248,7.8
2026-05-23,2025,July,7,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,143.0,21450.0,8,8,41,10,1144,1144,5.863
2026-05-24,2025,July,7,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,199.0,18905.0,8,8,26,14,1592,1592,5.174
2026-05-25,2025,August,8,Core i9-12900K,CELERON,DESKTOP,NORTH AMERICA,589,482.0,283898.0,16,24,125,10,7712,11568,60.25
2026-05-26,2025,August,8,Core i7-12700K,CELERON,DESKTOP,NORTH AMERICA,384,941.0,361344.0,12,20,125,10,11292,18820,117.625
2026-05-27,2025,August,8,Core i5-12600K,CELERON,DESKTOP,NORTH AMERICA,289,1253.0,362117.0,10,16,125,10,12530,20048,156.625
2026-05-28,2025,August,8,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,1918.0,368256.0,6,12,65,10,11508,23016,124.67
2026-05-29,2025,August,8,Core i3-12100,CORE I3,DESKTOP,NORTH AMERICA,110,1562.0,171820.0,4,8,60,10,6248,12496,93.72
2026-05-30,2025,August,8,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,751.0,,2,4,46,10,1502,3004,34.546
2026-05-31,2025,August,8,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,515.0,21630.0,2,2,46,10,1030,1030,23.69
2026-06-01,2025,August,8,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,311.0,37320.0,8,8,50,10,2488,2488,15.55
2026-06-02,2025,August,8,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,,48900.0,8,8,41,10,2608,2608,13.366
2026-06-03,2025,August,8,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,524.0,49780.0,8,8,26,14,4192,4192,13.624
2026-06-04,2025,August,8,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,394.0,232066.0,16,24,125,10,6304,9456,49.25
2026-06-06,2025,August,8,Core i5-12600K,CELERON,DESKTOP,EUROPE,289,855.0,247095.0,10,16,125,10,8550,13680,106.875
2026-06-07,2025,August,8,Core i5-12400,CELERON,DESKTOP,EUROPE,192,1286.0,246912.0,6,12,65,10,7716,15432,83.59
2026-06-09,2025,August,8,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,591.0,37824.0,2,4,46,10,1182,2364,27.186
2026-06-09,2025,October,10,Core i3-12100,CORE I3,DESKTOP,ASIA-PACIFIC,110,1464.0,161040.0,4,8,60,10,5856,11712,87.84
2026-06-10,2025,August,8,Celeron G6900,CELERON,DESKTOP,EUROPE,42,,18438.0,2,2,46,10,878,878,20.194
2026-06-11,2025,August,8,Atom C5125,ATOM,EMBEDDED,EUROPE,120,301.0,36120.0,8,8,50,10,2408,2408,15.05
2026-06-12,2025,August,8,Atom C5320,ATOM,EMBEDDED,EUROPE,150,209.0,31350.0,8,8,41,10,1672,1672,8.569
2026-06-12,2025,December,12,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,351.0,22464.0,2,4,46,10,702,1404,16.146
2026-06-13,2025,August,8,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,433.0,41135.0,8,8,26,14,3464,3464,11.258
2026-06-14,2025,August,8,Core i9-12900K,CELERON,DESKTOP,ASIA-PACIFIC,589,438.0,257982.0,16,24,125,10,7008,10512,54.75
2026-06-15,2025,August,8,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,1025.0,,12,20,125,10,12300,20500,128.125
2026-06-16,2025,August,8,Core i5-12600K,CORE I5,DESKTOP,ASIA-PACIFIC,289,1184.0,,10,16,125,10,11840,18944,148.0
2026-06-17,2025,August,8,Core i5-12400,CELERON,DESKTOP,ASIA-PACIFIC,192,1858.0,356736.0,6,12,65,10,11148,22296,120.77
2026-06-18,2025,August,8,Core i3-12100,CORE I3,DESKTOP,ASIA-PACIFIC,110,1339.0,147290.0,4,8,60,10,5356,10712,80.34
2026-06-19,2025,August,8,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,684.0,43776.0,2,4,46,10,1368,2736,31.464
2026-06-20,2025,August,8,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,607.0,25494.0,2,2,46,10,1214,1214,27.922
2026-06-21,2025,August,8,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,390.0,,8,8,50,10,3120,3120,19.5
2026-06-22,2025,August,8,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,323.0,48450.0,8,8,41,10,2584,2584,13.243
2026-06-23,2025,August,8,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,515.0,48925.0,8,8,26,14,4120,4120,13.39
2026-06-24,2025,August,8,Core i9-12900K,CELERON,DESKTOP,LATIN AMERICA,589,230.0,135470.0,16,24,125,10,3680,5520,28.75
2026-06-25,2025,August,8,Core i7-12700K,CORE I7,DESKTOP,LATIN AMERICA,384,481.0,184704.0,12,20,125,10,5772,9620,60.125
2026-06-26,2025,August,8,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,628.0,181492.0,10,16,125,10,6280,10048,78.5
2026-06-27,2025,August,8,Core i5-12400,CORE I5,DESKTOP,LATIN AMERICA,192,749.0,143808.0,6,12,65,10,4494,8988,48.685
2026-06-28,2025,August,8,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,720.0,79200.0,4,8,60,10,2880,5760,43.2
2026-06-29,2025,August,8,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,319.0,20416.0,2,4,46,10,638,1276,14.674
2026-06-30,2025,August,8,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,,11214.0,2,2,46,10,534,534,12.282
2026-07-01,2025,August,8,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,,24840.0,8,8,50,10,1656,1656,10.35
2026-07-03,2025,August,8,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,253.0,,8,8,26,14,2024,2024,6.578
2026-07-04,2025,September,9,Core i9-12900K,CELERON,DESKTOP,NORTH AMERICA,589,,230299.0,16,24,125,10,6256,9384,48.875
2026-07-04,2025,June,6,Core i5-12600K,CELERON,DESKTOP,LATIN AMERICA,289,480.0,138720.0,10,16,125,10,4800,7680,60.0
2026-07-05,2025,September,9,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,801.0,307584.0,12,20,125,10,9612,16020,100.125
2026-07-06,2025,September,9,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,1026.0,296514.0,10,16,125,10,10260,16416,128.25
2026-07-07,2025,September,9,Core i5-12400,CELERON,DESKTOP,NORTH AMERICA,192,1289.0,247488.0,6,12,65,10,7734,15468,83.785
2026-07-08,2025,September,9,Core i3-12100,CORE I3,DESKTOP,NORTH AMERICA,110,1194.0,131340.0,4,8,60,10,4776,9552,71.64
2026-07-09,2025,September,9,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,633.0,40512.0,2,4,46,10,1266,2532,29.118
2026-07-10,2025,September,9,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,441.0,18522.0,2,2,46,10,882,882,20.286
2026-07-11,2025,September,9,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,300.0,36000.0,8,8,50,10,2400,2400,15.0
2026-07-12,2025,September,9,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,216.0,32400.0,8,8,41,10,1728,1728,8.856
2026-07-13,2025,September,9,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,,36575.0,8,8,26,14,3080,3080,10.01
2026-07-14,2025,September,9,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,305.0,179645.0,16,24,125,10,4880,7320,38.125
2026-07-15,2025,September,9,Core i7-12700K,CELERON,DESKTOP,EUROPE,384,560.0,215040.0,12,20,125,10,6720,11200,70.0
2026-07-16,2025,September,9,Core i5-12600K,CELERON,DESKTOP,EUROPE,289,857.0,,10,16,125,10,8570,13712,107.125
2026-07-17,2025,September,9,Core i5-12400,CORE I5,DESKTOP,EUROPE,192,1331.0,255552.0,6,12,65,10,7986,15972,86.515
2026-07-18,2025,September,9,Core i3-12100,CELERON,DESKTOP,EUROPE,110,1144.0,125840.0,4,8,60,10,4576,9152,68.64
2026-07-19,2025,September,9,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,477.0,30528.0,2,4,46,10,954,1908,21.942
2026-07-20,2025,September,9,Celeron G6900,CELERON,DESKTOP,EUROPE,42,378.0,15876.0,2,2,46,10,756,756,17.388
2026-07-21,2025,September,9,Atom C5125,ATOM,EMBEDDED,EUROPE,120,231.0,27720.0,8,8,50,10,1848,1848,11.55
2026-07-22,2025,September,9,Atom C5320,ATOM,EMBEDDED,EUROPE,150,218.0,32700.0,8,8,41,10,1744,1744,8.938
2026-07-23,2025,September,9,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,390.0,37050.0,8,8,26,14,3120,3120,10.14
2026-07-24,2025,September,9,Core i9-12900K,CELERON,DESKTOP,ASIA-PACIFIC,589,351.0,206739.0,16,24,125,10,5616,8424,43.875
2026-07-25,2025,September,9,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,,355584.0,12,20,125,10,11112,18520,115.75
2026-07-26,2025,September,9,Core i5-12600K,CORE I5,DESKTOP,ASIA-PACIFIC,289,945.0,273105.0,10,16,125,10,9450,15120,118.125
2026-07-27,2025,September,9,Core i5-12400,CELERON,DESKTOP,ASIA-PACIFIC,192,,318336.0,6,12,65,10,9948,19896,107.77
2026-07-28,2025,September,9,Core i3-12100,CORE I3,DESKTOP,ASIA-PACIFIC,110,1450.0,159500.0,4,8,60,10,5800,11600,87.0
2026-07-29,2025,September,9,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,758.0,48512.0,2,4,46,10,1516,3032,34.868
2026-07-30,2025,September,9,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,581.0,24402.0,2,2,46,10,1162,1162,26.726
2026-07-31,2025,September,9,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,372.0,44640.0,8,8,50,10,2976,2976,18.6
2026-08-01,2025,September,9,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,259.0,38850.0,8,8,41,10,2072,2072,10.619
2026-08-02,2025,September,9,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,522.0,49590.0,8,8,26,14,4176,4176,13.572
2026-08-03,2025,September,9,Core i9-12900K,CORE I9,DESKTOP,LATIN AMERICA,589,165.0,97185.0,16,24,125,10,2640,3960,20.625
2026-08-04,2025,September,9,Core i7-12700K,CORE I7,DESKTOP,LATIN AMERICA,384,422.0,162048.0,12,20,125,10,5064,8440,52.75
2026-08-05,2025,July,7,Core i5-12400,CELERON,DESKTOP,ASIA-PACIFIC,192,,356160.0,6,12,65,10,11130,22260,120.575
2026-08-05,2025,September,9,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,511.0,147679.0,10,16,125,10,5110,8176,63.875
2026-08-06,2025,August,8,Core i3-12100,CORE I3,DESKTOP,EUROPE,110,1274.0,140140.0,4,8,60,10,5096,10192,76.44
2026-08-06,2025,September,9,Core i5-12400,CORE I5,DESKTOP,LATIN AMERICA,192,827.0,,6,12,65,10,4962,9924,53.755
2026-08-07,2025,September,9,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,620.0,68200.0,4,8,60,10,2480,4960,37.2
2026-08-08,2025,September,9,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,328.0,20992.0,2,4,46,10,656,1312,15.088
2026-08-10,2025,November,11,Celeron G6900,CELERON,DESKTOP,EUROPE,42,537.0,22554.0,2,2,46,10,1074,1074,24.702
2026-08-10,2025,September,9,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,168.0,20160.0,8,8,50,10,1344,1344,8.4
2026-08-11,2025,September,9,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,110.0,16500.0,8,8,41,10,880,880,4.51
2026-08-12,2025,September,9,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,191.0,18145.0,8,8,26,14,1528,1528,4.966
2026-08-13,2025,October,10,Core i9-12900K,CELERON,DESKTOP,NORTH AMERICA,589,349.0,205561.0,16,24,125,10,5584,8376,43.625
2026-08-14,2025,October,10,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,678.0,,12,20,125,10,8136,13560,84.75
2026-08-15,2025,October,10,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,1120.0,323680.0,10,16,125,10,11200,17920,140.0
